Time,Q1,Q2,T1,T2,TSP1,TSP2
3.321091423034667969e+02,6.673529711801485576e+01,6.603012002080562581e+01,5.876500000000000057e+01,4.754999999999999716e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.331093525886535645e+02,3.546032090403032555e+01,0.000000000000000000e+00,5.895799999999999841e+01,4.806499999999999773e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.341004467010498047e+02,7.855002337007076108e+01,9.153884679592613338e+01,5.866799999999999926e+01,4.748499999999999943e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.351005387306213379e+02,1.590921222358065279e+01,0.000000000000000000e+00,5.908700000000000330e+01,4.796900000000000119e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.360918116569519043e+02,9.242660837126018691e+01,9.351426832174693971e+01,5.863600000000000279e+01,4.738900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.370917828083038330e+02,1.619810077786424074e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.822699999999999676e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.380830855369567871e+02,8.698586439727696984e+01,1.000000000000000000e+02,5.866799999999999926e+01,4.738900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.390831048488616943e+02,3.116790035377395540e+01,1.616829329480892241e+01,5.892600000000000193e+01,4.767900000000000205e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.400740804672241211e+02,7.631763928252493656e+01,4.695434295217758347e+01,5.866799999999999926e+01,4.761399999999999721e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.410740728378295898e+02,2.541951941046606578e+01,2.529482039016871298e+01,5.899000000000000199e+01,4.777499999999999858e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.420650882720947266e+02,6.411231771515230093e+01,7.472398640782500934e+01,5.886099999999999710e+01,4.742099999999999937e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.430650672912597656e+02,3.538942873598053040e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.793699999999999761e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.440564830303192139e+02,5.770717341181537563e+01,8.175515764333611912e+01,5.899000000000000199e+01,4.748499999999999943e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.450562965869903564e+02,4.916087437187253784e+01,0.000000000000000000e+00,5.902199999999999847e+01,4.793699999999999761e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.460478539466857910e+02,5.207687455700147439e+01,6.881866669381821566e+01,5.902199999999999847e+01,4.761399999999999721e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.470474712848663330e+02,3.703565630408768072e+01,0.000000000000000000e+00,5.918399999999999750e+01,4.803300000000000125e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.480390834808349609e+02,6.850877863331253081e+01,6.388098922242649280e+01,5.899000000000000199e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.490386507511138916e+02,1.675284622944164070e+01,0.000000000000000000e+00,5.937700000000000244e+01,4.819400000000000261e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.500300791263580322e+02,8.474532505011892169e+01,9.374462620119626877e+01,5.899000000000000199e+01,4.758200000000000074e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.510298275947570801e+02,1.668575934977841868e+01,0.000000000000000000e+00,5.937700000000000244e+01,4.848400000000000176e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.520210649967193604e+02,8.478489798196991956e+01,0.000000000000000000e+00,5.899000000000000199e+01,4.771099999999999852e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.530212943553924561e+02,2.614419854787518460e+01,0.000000000000000000e+00,5.928000000000000114e+01,4.780799999999999983e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.540121016502380371e+02,7.091619915410628039e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.764600000000000080e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.550126566886901855e+02,4.344097021305482542e+01,0.000000000000000000e+00,5.915100000000000335e+01,4.777499999999999858e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.560031518936157227e+02,5.152000277110673210e+01,0.000000000000000000e+00,5.915100000000000335e+01,4.758200000000000074e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.570040094852447510e+02,3.652819024905993217e+01,0.000000000000000000e+00,5.931300000000000239e+01,4.793699999999999761e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.579945611953735352e+02,5.003783448736616890e+01,0.000000000000000000e+00,5.931300000000000239e+01,4.771099999999999852e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.589954237937927246e+02,5.002399897134130669e+01,0.000000000000000000e+00,5.931300000000000239e+01,4.780799999999999983e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.599859712123870850e+02,4.711900843549290130e+01,0.000000000000000000e+00,5.934499999999999886e+01,4.780799999999999983e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.609867522716522217e+02,4.683264022238729041e+01,0.000000000000000000e+00,5.937700000000000244e+01,4.790400000000000347e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.619773378372192383e+02,5.256799608118704725e+01,0.000000000000000000e+00,5.934499999999999886e+01,4.774300000000000210e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.629781126976013184e+02,5.288680863022369749e+01,0.000000000000000000e+00,5.931300000000000239e+01,4.774300000000000210e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.639687237739562988e+02,4.148574289938210313e+01,0.000000000000000000e+00,5.940899999999999892e+01,4.767900000000000205e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.649691429138183594e+02,5.533418841856004633e+01,0.000000000000000000e+00,5.934499999999999886e+01,4.771099999999999852e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.659601235389709473e+02,5.024804398081028722e+01,0.000000000000000000e+00,5.934499999999999886e+01,4.751800000000000068e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.669601309299468994e+02,7.393711167992245237e+01,0.000000000000000000e+00,5.908700000000000330e+01,4.748499999999999943e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.679511380195617676e+02,3.790520965685539778e+01,0.000000000000000000e+00,5.924799999999999756e+01,4.751800000000000068e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.689511306285858154e+02,5.724343107935988684e+01,0.000000000000000000e+00,5.918399999999999750e+01,4.742099999999999937e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.699421408176422119e+02,6.407265672490336783e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.722800000000000153e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.709425423145294189e+02,5.050846661127008019e+01,0.000000000000000000e+00,5.908700000000000330e+01,4.722800000000000153e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.719335441589355469e+02,5.329013889305974772e+01,0.000000000000000000e+00,5.908700000000000330e+01,4.709899999999999665e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.729339144229888916e+02,5.917812696262588190e+01,0.000000000000000000e+00,5.902199999999999847e+01,4.729200000000000159e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.739248852729797363e+02,5.096593976887101718e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.713100000000000023e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.749251391887664795e+02,5.383746330366319199e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.703399999999999892e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.759161472320556641e+02,4.795606657616443158e+01,0.000000000000000000e+00,5.911899999999999977e+01,4.709899999999999665e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.769164705276489258e+02,6.218780270161978052e+01,0.000000000000000000e+00,5.902199999999999847e+01,4.713100000000000023e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.779074993133544922e+02,6.327171405351616329e+01,0.000000000000000000e+00,5.892600000000000193e+01,4.693800000000000239e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.789078342914581299e+02,4.359951534230219750e+01,0.000000000000000000e+00,5.905499999999999972e+01,4.690500000000000114e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.798988571166992188e+02,6.913197498297898846e+01,0.000000000000000000e+00,5.889399999999999835e+01,4.690500000000000114e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.808990817070007324e+02,4.995193059463105101e+01,0.000000000000000000e+00,5.895799999999999841e+01,4.696999999999999886e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.818901298046112061e+02,6.436950481808221980e+01,0.000000000000000000e+00,5.886099999999999710e+01,4.677600000000000335e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.828901340961456299e+02,6.517057939230483044e+01,0.000000000000000000e+00,5.876500000000000057e+01,4.680899999999999750e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.838810956478118896e+02,5.755668001050477045e+01,0.000000000000000000e+00,5.876500000000000057e+01,4.651899999999999835e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.848810958862304688e+02,5.174544363641390987e+01,0.000000000000000000e+00,5.882900000000000063e+01,4.658299999999999841e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.858720729351043701e+02,6.308539563671618566e+01,0.000000000000000000e+00,5.876500000000000057e+01,4.645400000000000063e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.868724861145019531e+02,4.914312023226503356e+01,0.000000000000000000e+00,5.886099999999999710e+01,4.635699999999999932e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.878634550571441650e+02,6.915068842984400987e+01,0.000000000000000000e+00,5.873199999999999932e+01,4.616400000000000148e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.888639128208160400e+02,6.430974326244218275e+01,0.000000000000000000e+00,5.866799999999999926e+01,4.629299999999999926e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.898547790050506592e+02,5.920939651676997073e+01,0.000000000000000000e+00,5.866799999999999926e+01,4.619599999999999795e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.908552911281585693e+02,6.518422687017603323e+01,0.000000000000000000e+00,5.860399999999999920e+01,4.616400000000000148e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.918461585044860840e+02,6.613094215800254005e+01,0.000000000000000000e+00,5.853900000000000148e+01,4.600300000000000011e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.928467094898223877e+02,4.910306374827143827e+01,0.000000000000000000e+00,5.866799999999999926e+01,4.590599999999999881e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.938371529579162598e+02,7.764503396022958270e+01,0.000000000000000000e+00,5.847500000000000142e+01,4.587400000000000233e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.948381180763244629e+02,4.409921155517913860e+01,0.000000000000000000e+00,5.866799999999999926e+01,4.584199999999999875e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.958281404972076416e+02,8.405526057366947157e+01,0.000000000000000000e+00,5.840999999999999659e+01,4.558400000000000318e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.968295352458953857e+02,4.483217270998095216e+01,0.000000000000000000e+00,5.860399999999999920e+01,4.584199999999999875e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.978194515705108643e+02,6.697594289220347719e+01,0.000000000000000000e+00,5.853900000000000148e+01,4.568099999999999739e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.988210082054138184e+02,4.698590418567715687e+01,0.000000000000000000e+00,5.870000000000000284e+01,4.564800000000000324e+01,6.000000000000000000e+01,3.500000000000000000e+01
3.998107538223266602e+02,6.042661094309117686e+01,0.000000000000000000e+00,5.870000000000000284e+01,4.545499999999999829e+01,6.000000000000000000e+01,3.500000000000000000e+01
4.008120508193969727e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.866799999999999926e+01,4.548700000000000188e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.018020994663238525e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.857099999999999795e+01,4.539099999999999824e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.028243167400360107e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.506799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.038248703479766846e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.857099999999999795e+01,4.506799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.048157925605773926e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.506799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.058160836696624756e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.506799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.068070733547210693e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.510099999999999909e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.078076312541961670e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.503600000000000136e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.087981493473052979e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.506799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.097990825176239014e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.493900000000000006e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.107896852493286133e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.860399999999999920e+01,4.474600000000000222e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.117906823158264160e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.837800000000000011e+01,4.474600000000000222e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.127811551094055176e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.828099999999999881e+01,4.452100000000000080e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.137822124958038330e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.828099999999999881e+01,4.442399999999999949e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.147726988792419434e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.824900000000000233e+01,4.442399999999999949e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.157737939357757568e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.815200000000000102e+01,4.442399999999999949e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.167640833854675293e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.795900000000000318e+01,4.416599999999999682e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.177653663158416748e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.795900000000000318e+01,4.410199999999999676e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.187556633949279785e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.795900000000000318e+01,4.410199999999999676e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.197569479942321777e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.776599999999999824e+01,4.410199999999999676e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.207470498085021973e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.763700000000000045e+01,4.390800000000000125e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.217480928897857666e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.763700000000000045e+01,4.377900000000000347e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.227385613918304443e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.750800000000000267e+01,4.377900000000000347e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.237391359806060791e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731400000000000006e+01,4.377900000000000347e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.247300708293914795e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.728199999999999648e+01,4.358599999999999852e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.257306365966796875e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731400000000000006e+01,4.348899999999999721e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.267210502624511719e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699199999999999733e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.277220494747161865e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.696000000000000085e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.287121162414550781e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699199999999999733e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.297131175994873047e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.673400000000000176e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.307030870914459229e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.670199999999999818e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.317041091918945312e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,4.345700000000000074e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.326946978569030762e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,4.339300000000000068e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.336950616836547852e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.647699999999999676e+01,4.329599999999999937e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.346860523223876953e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.638000000000000256e+01,4.313499999999999801e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.356865932941436768e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.634799999999999898e+01,4.313499999999999801e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.366771149635314941e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.615400000000000347e+01,4.316700000000000159e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.376781070232391357e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.602499999999999858e+01,4.310300000000000153e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.386680941581726074e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.602499999999999858e+01,4.307000000000000028e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.396691348552703857e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.570300000000000296e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.406595911979675293e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.570300000000000296e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.416600599288940430e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.538100000000000023e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.426510496139526367e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.538100000000000023e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.436516704559326172e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.538100000000000023e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.446420648097991943e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.509100000000000108e+01,4.281300000000000239e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.456432745456695557e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.505899999999999750e+01,4.274799999999999756e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.466330661773681641e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.476899999999999835e+01,4.261899999999999977e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.476347730159759521e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.473599999999999710e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.486241457462310791e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.473599999999999710e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.496261005401611328e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.441400000000000148e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.506155693531036377e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.441400000000000148e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.516176388263702393e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.409199999999999875e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.526071367263793945e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.409199999999999875e+01,4.249000000000000199e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.536092383861541748e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.377000000000000313e+01,4.242600000000000193e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.545984332561492920e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.377000000000000313e+01,4.216799999999999926e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.556007633209228516e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.344700000000000273e+01,4.216799999999999926e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.565899548530578613e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.344700000000000273e+01,4.216799999999999926e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.575923507213592529e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.312500000000000000e+01,4.213600000000000279e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.585811576843261719e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.312500000000000000e+01,4.216799999999999926e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.595839524269104004e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.306099999999999994e+01,4.190999999999999659e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.605724835395812988e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.280299999999999727e+01,4.184599999999999653e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.615755243301391602e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.280299999999999727e+01,4.184599999999999653e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.625640306472778320e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.247999999999999687e+01,4.178099999999999881e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.635670731067657471e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.247999999999999687e+01,4.152300000000000324e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.645550715923309326e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.215800000000000125e+01,4.152300000000000324e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.655581431388854980e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.215800000000000125e+01,4.152300000000000324e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.665460662841796875e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.186800000000000210e+01,4.152300000000000324e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.675496609210968018e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.183599999999999852e+01,4.152300000000000324e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.685370841026306152e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.180400000000000205e+01,4.149099999999999966e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.695410482883453369e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.151400000000000290e+01,4.139500000000000313e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.705281412601470947e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.151400000000000290e+01,4.116899999999999693e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.715320758819580078e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.119100000000000250e+01,4.120100000000000051e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.725197293758392334e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.115899999999999892e+01,4.120100000000000051e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.735231502056121826e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.093399999999999750e+01,4.116899999999999693e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.745110840797424316e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.090100000000000335e+01,4.110399999999999920e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.755146749019622803e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.083700000000000330e+01,4.087899999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.765026464462280273e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.054699999999999704e+01,4.087899999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.775062656402587891e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.054699999999999704e+01,4.087899999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.784940648078918457e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.035399999999999920e+01,4.091100000000000136e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.794977502822875977e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,4.087899999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.804851589202880859e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,4.084700000000000131e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.814893484115600586e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,4.071800000000000352e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.824767017364501953e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,4.055700000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.834808838367462158e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.961200000000000188e+01,4.055700000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.844682099819183350e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,4.062100000000000222e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.854724040031433105e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,4.055700000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.864597504138946533e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,4.055700000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.874639556407928467e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,4.023400000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.884512600898742676e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.896800000000000352e+01,4.023400000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.894554574489593506e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893599999999999994e+01,4.023400000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.904427506923675537e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.867799999999999727e+01,4.023400000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.914470028877258301e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.861299999999999955e+01,4.023400000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.924341163635253906e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.861299999999999955e+01,3.997699999999999676e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.934385948181152344e+02,1.197127087070615659e+00,0.000000000000000000e+00,4.829099999999999682e+01,3.994400000000000261e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.944254527091979980e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.835499999999999687e+01,3.991199999999999903e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.954301013946533203e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.816199999999999903e+01,3.991199999999999903e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.964169487953186035e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.796900000000000119e+01,3.991199999999999903e+01,4.000000000000000000e+01,3.500000000000000000e+01
